Time (s),X,Y,Z,Current Waypoint
1.024,-5.148321626067247,-0.436165821403712,0.7159607848853307,1
2.048,-5.147677655741743,-0.4362077452845665,0.7154176664321964,1
3.072,-5.147676518200118,-0.436191848749244,0.7175602861394427,1
4.096,-5.147162527520216,-0.4361373680037699,0.7537371246368447,1
5.12,-5.147161468590376,-0.4361273797098703,0.8827025852577259,1
6.144,-5.147160970151328,-0.43612669548384975,0.9653497445933571,1
7.168,-5.147496028510043,-0.43664715425587464,0.9758268746415538,1
8.192,-5.3236293617434205,-0.6729914170504014,0.9920419067479564,1
9.216000000000001,-5.424464619702547,-0.809428550826179,1.1350968412402989,1
10.24,-5.544914732971486,-0.9728124876839267,1.2672195908823258,1
11.264,-5.776002509553414,-1.286324494664034,1.3216148878730283,1
12.288,-5.834453091172908,-1.3656615983932991,1.4010415241393017,2
13.312000000000001,-6.050406640230969,-1.4730815804884847,1.3914466420176603,2
14.336,-6.524721398189804,-1.5550842607233504,1.3551064234235675,2
15.36,-7.027640646972866,-1.638506065061092,1.3312526734878192,2
16.384,-7.532608959403345,-1.7220650975539968,1.3496965592758214,2
17.408,-7.971295536814924,-1.8473030228104115,1.351523764582803,3
18.432000000000002,-8.152427703940697,-2.2197698621257502,1.342619705912696,3
19.456,-8.11012517514052,-2.7187319526869866,1.3260342170558093,3
20.48,-8.075358601379406,-3.00844012346706,1.1911908713637365,3
21.504,-8.01427051629679,-3.4861890438534395,1.1041093156642692,3
22.528,-7.870226547823365,-3.9724611885926064,1.0122307639748165,3
23.552,-7.7199648191522545,-4.460923375809034,0.9938776993458299,3
24.576,-7.4845202762622565,-4.9138240845838945,1.0283689963201628,3
25.6,-7.234460549571035,-5.360073529438165,1.011100940910608,3
26.624000000000002,-6.784642437684754,-5.575023090817953,0.9911566652491836,4
27.648,-6.27682692951755,-5.567636402118494,1.061274965047208,4
28.672,-5.773336521721143,-5.487301520067577,1.146817223437738,4
29.696,-5.271718193155996,-5.388285510123145,1.105453542236523,4
30.72,-4.769514978108095,-5.288854307543429,1.086009531014289,4
31.744,-4.267247052240661,-5.189520176975258,1.1540716263402624,4
32.768,-3.769872775092579,-5.071823436201694,1.30014502188448,4
33.792,-3.284695233062906,-4.917661754595688,1.3118255698803303,4
34.816,-2.874105103727403,-4.771150426813582,1.3063405212524415,4
35.84,-2.4359952130480726,-4.614032111797154,1.4490272214590143,4
